,Marital.status,Application.mode,Application.order,Course,Daytime.evening.attendance,Previous.qualification,Nacionality,Mother.s.qualification,Father.s.qualification,Mother.s.occupation,Father.s.occupation,Displaced,Educational.special.needs,Debtor,Tuition.fees.up.to.date,Gender,Scholarship.holder,Age.at.enrollment,International,Curricular.units.1st.sem..credited.,Curricular.units.1st.sem..enrolled.,Curricular.units.1st.sem..evaluations.,Curricular.units.1st.sem..approved.,Curricular.units.1st.sem..grade.,Curricular.units.1st.sem..without.evaluations.,Curricular.units.2nd.sem..credited.,Curricular.units.2nd.sem..enrolled.,Curricular.units.2nd.sem..evaluations.,Curricular.units.2nd.sem..approved.,Curricular.units.2nd.sem..grade.,Curricular.units.2nd.sem..without.evaluations.,Unemployment.rate,Inflation.rate,GDP,Target,flag_out_Application.order,flag_out_Mother.s.occupation,flag_out_Father.s.occupation,flag_out_Age.at.enrollment,flag_out_Curricular.units.1st.sem..enrolled.,flag_out_Curricular.units.1st.sem..evaluations.,flag_out_Curricular.units.1st.sem..approved.,flag_out_Curricular.units.1st.sem..grade.,flag_out_Curricular.units.2nd.sem..enrolled.,flag_out_Curricular.units.2nd.sem..evaluations.,flag_out_Curricular.units.2nd.sem..approved.,flag_out_Curricular.units.2nd.sem..grade.
2800,1,13,1,7,1,1,1,1,1,6,8,0,0,0,0,1,0,34,0,2,7,13,5,12.0,0,2,7,7,3,11.0,0,15.5,2.8,-4.06,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
2801,1,1,1,11,1,1,1,3,14,4,9,1,0,0,1,0,0,18,0,0,6,6,6,15.5,0,0,6,6,6,16.0,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2802,1,15,1,8,1,14,1,3,1,3,5,1,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
2803,1,1,1,15,1,1,1,13,27,5,8,0,0,0,1,0,1,19,0,0,6,7,6,14.7142857142857,0,0,6,6,6,15.1666666666667,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2804,1,1,3,6,1,1,1,13,14,10,2,1,0,0,1,0,0,20,0,0,6,7,6,16.7142857142857,0,0,6,6,6,15.3333333333333,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2805,1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,0,1,19,0,0,6,9,6,10.8571428571429,0,0,6,7,6,11.6666666666667,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2806,1,1,4,12,1,1,1,13,14,10,10,1,0,0,1,0,0,19,0,0,7,8,6,11.6583333333333,0,0,8,11,6,12.4166666666667,0,12.4,0.5,1.79,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2807,1,9,2,15,1,1,10,22,14,10,8,1,0,0,1,0,1,22,1,0,6,8,5,11.6,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2808,1,1,1,14,1,1,1,10,10,6,8,1,0,0,1,0,0,18,0,0,6,8,6,14.625,0,0,6,9,6,14.1428571428571,0,11.1,0.6,2.02,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2809,1,1,1,15,1,1,1,1,28,10,10,0,0,0,1,0,1,18,0,0,6,6,6,12.1666666666667,0,0,6,8,6,12.6666666666667,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2810,1,1,3,12,1,1,1,1,14,17,40,1,0,0,1,0,0,19,0,0,7,12,4,13.375,0,0,7,8,6,12.1166666666667,0,12.4,0.5,1.79,Enrolled,0,0,1,0,0,0,0,0,0,0,0,0
2811,1,1,1,16,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,6,6,12.8333333333333,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2812,1,12,1,12,1,1,1,13,1,2,12,1,0,1,0,0,0,31,0,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
2813,1,8,5,12,1,1,1,1,1,5,4,1,0,0,1,0,0,18,0,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2814,1,1,1,10,1,1,1,1,14,10,10,0,0,1,1,0,1,19,0,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2815,1,1,1,2,1,1,1,3,28,3,11,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,0,0,0,0,1,0,0,1,1,0,0,1
2816,1,8,1,10,1,1,1,22,28,10,6,0,0,0,1,0,1,19,0,0,6,11,5,11.6,0,0,6,10,6,11.7142857142857,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2817,1,1,1,12,1,1,1,13,14,10,7,0,0,0,1,0,0,19,0,0,7,7,6,14.2666666666667,0,0,7,7,6,14.2666666666667,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2818,1,1,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,6,4,11.0,0,0,5,9,4,13.8571428571429,0,10.8,1.4,1.74,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2819,2,4,1,3,0,3,1,22,24,1,1,0,0,0,1,0,0,30,0,8,10,11,9,12.6666666666667,0,3,7,7,7,12.4285714285714,1,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2820,1,14,1,15,1,1,1,13,1,6,6,1,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,Enrolled,0,0,0,0,0,0,0,1,0,0,0,0
2821,1,9,6,12,1,1,1,1,1,4,7,1,0,0,1,0,0,18,0,0,8,11,7,12.7714285714286,0,0,8,11,7,12.7714285714286,0,12.7,3.7,-1.7,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2822,1,9,5,6,1,1,1,5,3,3,4,1,0,0,1,0,0,21,0,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,1,0,0,0,0,0,0,1,0,0,0,1
2823,1,15,1,10,1,1,1,1,28,5,10,0,0,0,1,0,1,19,0,3,6,6,6,15.5,0,2,6,7,6,13.5714285714286,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2824,1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,6,7,6,13.2857142857143,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2825,1,1,5,12,1,1,1,3,14,5,9,1,0,0,1,0,0,19,0,0,7,11,5,11.7166666666667,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,,1,0,0,0,0,0,0,0,0,0,0,0
2826,1,8,1,8,1,1,1,13,14,5,5,1,0,0,1,0,0,19,0,0,6,8,6,11.3333333333333,0,0,6,12,4,13.75,0,8.9,1.4,3.51,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
2827,1,1,2,14,1,1,1,1,14,5,8,1,0,0,1,0,1,19,0,0,6,6,6,13.3333333333333,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2828,2,12,1,17,0,1,1,22,27,10,7,0,0,0,1,0,1,39,0,0,5,13,4,12.3333333333333,0,0,5,14,2,10.0,4,16.2,0.3,-0.92,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2829,1,1,2,5,1,1,1,3,4,3,3,1,0,0,1,0,0,18,0,0,6,6,6,12.3333333333333,0,0,6,6,6,12.8333333333333,0,7.6,2.6,0.32,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2830,1,8,1,2,1,1,1,3,1,10,10,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0,0,0,0,1,0,0,1,1,0,0,1
2831,1,8,5,9,1,1,1,13,28,4,11,1,0,0,1,0,0,19,0,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2832,1,8,3,9,1,1,1,1,1,5,8,1,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2833,2,12,1,4,1,1,1,3,3,3,3,0,0,1,0,0,0,34,0,1,6,10,6,14.3333333333333,0,0,6,9,6,12.8333333333333,0,11.1,0.6,2.02,,0,0,0,0,0,0,0,0,0,0,0,0
2834,1,1,2,14,1,1,1,22,27,10,10,0,0,0,1,0,0,22,0,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2835,1,12,1,6,1,1,1,13,14,8,8,1,0,0,1,0,0,24,0,0,6,7,6,14.8571428571429,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2836,2,14,1,9,1,1,1,13,27,8,11,0,0,0,1,0,0,34,0,12,15,17,12,11.9166666666667,0,11,13,13,11,13.1818181818182,0,7.6,2.6,0.32,Graduate,0,0,0,0,1,1,1,0,1,0,0,0
2837,2,12,1,17,0,1,1,19,24,1,1,1,0,0,1,0,0,46,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2838,2,12,2,9,1,1,1,22,27,10,9,0,0,0,1,0,0,50,0,0,5,12,3,13.3333333333333,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,Enrolled,0,0,0,1,0,0,0,0,0,0,0,0
2839,1,12,1,17,0,1,1,22,27,10,6,0,0,0,0,0,0,37,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2840,1,1,2,6,1,1,1,23,14,5,10,1,0,0,1,0,0,18,0,0,6,6,6,17.0,0,0,6,6,6,15.5,0,8.9,1.4,3.51,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2841,1,12,1,6,1,1,1,22,27,7,7,0,0,0,1,0,1,25,0,0,6,13,3,11.6666666666667,0,0,6,14,2,11.3333333333333,0,11.1,0.6,2.02,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2842,2,12,1,4,1,1,1,22,27,10,7,0,0,0,1,0,0,46,0,14,19,24,19,12.2105263157895,0,11,13,13,13,11.3846153846154,0,15.5,2.8,-4.06,Graduate,0,0,0,1,1,1,1,0,1,0,1,0
2843,2,12,1,5,1,1,1,3,1,3,6,0,0,0,1,0,1,30,0,1,6,8,6,13.0,1,0,6,9,5,12.8571428571429,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2844,4,1,1,17,0,1,1,22,27,10,10,0,0,1,0,0,0,37,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2845,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,Enrolled,0,0,0,1,0,0,0,0,0,0,0,0
2846,1,15,1,4,1,14,1,23,28,10,7,1,0,0,1,0,0,20,0,0,6,7,6,13.5714285714286,0,0,6,9,6,12.7142857142857,0,12.4,0.5,1.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2847,2,12,2,13,1,9,1,19,24,13,13,0,0,0,1,0,0,39,0,0,3,7,1,14.0,0,0,2,4,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,1,0,0,0,0,0,0,0,1
2848,2,12,1,15,1,12,1,22,27,10,7,0,0,0,0,0,0,53,0,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.5,2.8,-4.06,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2849,2,13,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,54,0,13,15,20,13,12.4615384615385,1,10,13,13,10,11.1,1,15.5,2.8,-4.06,Dropout,0,0,0,1,1,1,1,0,1,0,0,0
2850,1,15,1,6,1,14,1,3,3,5,3,1,0,0,1,0,0,19,0,0,6,8,4,14.4,0,0,6,6,5,13.0,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2851,1,9,2,15,1,1,1,1,1,5,5,1,0,0,0,0,0,20,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
2852,1,1,3,15,1,1,1,1,27,5,6,1,0,1,1,0,0,18,0,0,6,6,6,14.3333333333333,0,0,6,6,6,14.1666666666667,0,8.9,1.4,3.51,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2853,1,17,1,4,1,16,1,1,1,22,29,0,0,1,1,0,0,21,0,7,13,21,11,11.9090909090909,0,5,11,14,11,10.7272727272727,0,8.9,1.4,3.51,Graduate,0,1,1,0,1,1,1,0,1,0,0,0
2854,1,9,3,5,1,1,1,1,1,6,4,1,0,0,1,0,0,18,0,1,6,8,6,13.7142857142857,1,0,6,8,6,14.375,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2855,1,1,1,12,1,1,1,13,14,10,11,1,0,1,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
2856,1,8,1,12,1,1,1,1,1,10,10,1,0,0,1,0,1,18,0,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
2857,1,1,1,15,1,1,1,1,3,4,4,1,0,0,1,0,0,19,0,0,6,6,6,15.0,0,0,6,6,6,13.3333333333333,0,11.1,0.6,2.02,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2858,1,1,1,2,1,1,1,1,1,5,4,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0,0,0,0,1,0,0,1,1,0,0,1
2859,1,1,2,14,1,1,1,2,1,5,5,1,0,0,1,0,0,19,0,0,6,7,5,13.4,0,0,6,6,5,12.8,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2860,4,14,1,3,0,9,1,19,24,1,1,1,0,0,1,0,0,48,0,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,Enrolled,0,0,0,1,0,0,0,0,0,0,0,0
2861,4,14,1,10,1,1,1,22,27,10,10,0,0,1,1,0,0,34,0,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2862,1,1,1,6,1,1,1,3,3,3,3,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2863,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,6,8,6,12.6666666666667,0,0,6,6,6,11.8333333333333,0,10.8,1.4,1.74,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2864,1,14,1,16,1,1,1,22,27,7,7,0,0,1,1,0,0,41,0,20,21,23,21,12.3333333333333,0,19,19,19,19,12.1052631578947,0,12.4,0.5,1.79,Graduate,0,0,0,1,1,1,1,0,1,1,1,0
2865,1,8,2,15,1,1,1,1,1,6,6,1,0,0,1,0,1,22,0,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
2866,4,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2867,2,12,1,3,0,12,1,3,14,12,12,0,0,0,1,0,0,50,0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,1,1,0,0,1,0,0,0,1
2868,1,12,1,4,1,12,1,22,27,10,10,0,0,0,1,0,0,60,0,0,6,10,6,12.75,0,0,6,6,4,14.75,0,13.9,-0.3,0.79,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2869,2,12,1,9,1,1,1,22,27,10,11,0,0,0,1,0,0,41,0,0,5,14,4,14.5,1,0,5,12,5,13.0,0,9.4,-0.8,-3.12,Enrolled,0,0,0,1,0,0,0,0,0,0,0,0
2870,2,12,1,17,0,12,1,22,27,10,10,0,0,0,1,0,0,47,0,0,5,5,5,14.8,0,0,5,5,5,14.4,0,7.6,2.6,0.32,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2871,1,1,1,2,1,3,1,3,3,3,3,0,0,0,1,0,0,22,0,12,17,22,17,10.3684210526316,0,14,17,18,17,11.5,0,11.1,0.6,2.02,Graduate,0,0,0,0,1,1,1,0,1,1,1,0
2872,2,12,1,12,1,1,1,22,27,10,7,0,0,0,1,0,0,41,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,10.8,1.4,1.74,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2873,2,14,1,17,0,1,1,23,27,6,7,0,0,0,1,0,0,28,0,6,10,15,6,10.6666666666667,0,5,10,17,9,11.3333333333333,1,7.6,2.6,0.32,,0,0,0,0,0,0,0,0,0,1,0,0
2874,5,13,1,11,1,2,1,22,27,5,10,0,0,0,1,0,0,32,0,9,15,21,13,12.6923076923077,0,12,15,22,13,12.3846153846154,0,10.8,1.4,1.74,Graduate,0,0,0,0,1,1,1,0,1,1,1,0
2875,2,12,1,17,0,9,1,22,24,12,12,1,0,0,1,0,0,50,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2876,1,16,1,9,1,1,1,1,27,10,11,0,0,0,1,0,0,53,0,14,15,15,15,11.8,0,12,13,13,12,11.6666666666667,1,8.9,1.4,3.51,Enrolled,0,0,0,1,1,0,1,0,1,0,0,0
2877,1,12,1,13,1,1,3,3,3,5,5,0,0,1,0,0,0,54,1,0,7,7,0,0.0,0,0,5,10,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2878,1,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,0,49,0,0,6,9,5,12.3333333333333,0,0,6,12,4,11.5,0,13.9,-0.3,0.79,,0,0,0,1,0,0,0,0,0,0,0,0
2879,2,13,1,16,1,1,1,22,27,5,8,0,0,0,1,0,0,34,0,6,12,18,11,13.0,0,4,13,22,8,11.875,0,12.7,3.7,-1.7,Dropout,0,0,0,0,1,1,1,0,1,1,0,0
2880,4,12,1,3,0,1,1,23,27,6,8,0,0,0,1,0,0,45,0,0,6,13,4,12.5,0,0,6,8,3,11.6666666666667,0,16.2,0.3,-0.92,Dropout,0,0,0,1,0,0,0,0,0,0,0,0
2881,4,12,1,3,0,12,1,22,27,10,8,0,0,0,1,0,1,47,0,0,6,8,5,12.2,0,0,6,10,4,11.25,0,12.4,0.5,1.79,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2882,1,14,1,10,1,1,1,13,14,6,6,1,0,0,1,0,0,22,0,5,10,15,8,11.0,0,2,7,16,5,11.2,0,9.4,-0.8,-3.12,Enrolled,0,0,0,0,0,0,0,0,0,0,0,0
2883,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,33,0,0,5,14,1,10.0,0,0,5,13,2,12.0,0,12.4,0.5,1.79,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
2884,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,43,0,0,6,7,6,12.3333333333333,0,0,6,8,6,11.5,0,8.9,1.4,3.51,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2885,1,4,1,4,1,3,1,22,27,7,7,0,0,0,1,0,0,54,0,9,13,13,13,14.3076923076923,0,5,12,15,12,15.2307692307692,0,15.5,2.8,-4.06,Graduate,0,0,0,1,1,0,1,0,1,0,0,0
2886,1,12,1,3,0,2,1,22,27,6,8,0,0,0,1,0,0,39,0,7,11,13,11,14.4545454545455,0,6,8,8,8,13.5,0,12.7,3.7,-1.7,Graduate,0,0,0,1,1,0,1,0,0,0,0,0
2887,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,39,0,0,5,6,5,11.0,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2888,1,1,1,16,1,1,1,13,27,10,10,0,0,0,1,0,1,18,0,0,6,8,6,13.1428571428571,0,0,6,6,6,12.8333333333333,0,15.5,2.8,-4.06,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2889,1,8,1,10,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,6,8,6,13.75,0,0,6,7,6,11.8571428571429,0,16.2,0.3,-0.92,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2890,1,8,4,14,1,1,1,23,14,10,7,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2891,2,12,1,3,0,9,1,19,24,1,1,0,0,0,1,0,0,44,0,5,8,13,8,13.75,0,2,6,9,6,12.5,0,7.6,2.6,0.32,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2892,1,12,1,17,0,1,1,3,1,4,10,0,0,0,1,0,0,27,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
2893,1,1,2,14,1,1,1,1,14,5,8,1,0,0,1,0,1,18,0,0,6,6,6,13.1666666666667,0,0,6,8,6,12.4285714285714,0,8.9,1.4,3.51,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2894,2,14,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,45,0,10,12,12,9,12.4444444444444,3,4,7,8,6,12.0,0,9.4,-0.8,-3.12,Dropout,0,0,0,1,1,0,0,0,0,0,0,0
2895,1,8,4,16,1,1,1,23,27,10,10,1,0,0,1,0,0,20,0,0,6,7,6,12.6666666666667,0,0,6,7,5,13.0,0,7.6,2.6,0.32,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2896,2,1,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,40,0,0,6,7,6,11.3333333333333,0,0,6,7,6,10.5,0,10.8,1.4,1.74,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2897,1,12,1,17,0,1,1,22,27,7,7,0,0,0,1,0,0,40,0,0,5,9,4,11.25,0,0,5,6,5,12.0,0,13.9,-0.3,0.79,Enrolled,0,0,0,1,0,0,0,0,0,0,0,0
2898,1,14,1,12,1,1,1,3,3,3,3,0,0,0,1,0,0,18,0,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2899,1,9,6,12,1,1,1,3,14,4,9,1,0,0,1,0,0,21,0,0,8,8,7,12.4142857142857,0,0,8,8,7,12.4142857142857,0,12.7,3.7,-1.7,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2900,1,8,2,2,1,1,1,2,1,4,4,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,0,0,0,0,1,0,0,1,1,0,0,1
2901,2,14,1,17,0,2,1,22,27,10,9,0,0,0,1,0,0,36,0,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,9.4,-0.8,-3.12,Enrolled,0,0,0,1,1,1,1,0,1,1,0,0
2902,2,4,1,3,0,3,1,13,14,5,5,0,0,0,1,0,0,27,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
2903,2,12,1,13,1,1,3,23,28,10,10,0,0,0,1,0,0,32,1,0,7,10,7,11.0,0,0,8,8,8,13.125,0,12.7,3.7,-1.7,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2904,1,8,1,10,1,1,1,1,1,4,4,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2905,1,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,0,37,0,0,6,13,4,12.0,0,0,6,10,3,12.0,0,16.2,0.3,-0.92,Dropout,0,0,0,1,0,0,0,0,0,0,0,0
2906,1,8,1,15,1,1,1,3,1,3,4,1,0,0,1,0,0,19,0,0,6,7,6,12.5,0,0,6,7,6,12.5,0,10.8,1.4,1.74,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2907,4,12,2,3,0,1,1,22,28,8,6,0,0,0,1,0,1,41,0,0,6,8,6,11.3333333333333,0,0,6,9,6,11.3333333333333,0,10.8,1.4,1.74,Graduate,0,0,0,1,0,0,0,0,0,0,0,0
2908,2,1,4,12,1,1,1,1,27,5,10,0,0,0,1,0,1,18,0,0,7,7,6,14.0666666666667,0,0,7,7,6,14.0666666666667,0,7.6,2.6,0.32,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2909,1,14,1,6,1,1,1,22,27,12,12,0,0,0,1,0,0,21,0,2,9,14,8,13.5555555555556,0,2,7,10,7,13.5714285714286,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2910,1,15,1,4,1,1,1,1,14,4,10,1,0,1,0,0,0,23,0,0,6,13,5,11.6,0,0,6,11,4,12.25,0,12.4,0.5,1.79,Dropout,0,0,0,0,0,0,0,0,0,0,0,0
2911,1,8,2,15,1,1,1,1,1,4,4,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0,0,0,0,0,0,0,1,0,0,0,1
2912,1,1,6,12,1,1,1,13,14,5,5,1,0,0,1,0,0,18,0,0,8,8,8,13.27625,0,0,8,8,8,13.27625,0,9.4,-0.8,-3.12,Graduate,1,0,0,0,0,0,0,0,0,0,0,0
2913,1,14,4,6,1,1,1,19,24,13,13,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,1,0,0,0,0,0,0,1,0,0,0,1
2914,1,1,2,10,1,1,1,14,21,1,9,1,0,0,1,0,0,19,0,0,6,8,6,14.375,0,0,6,8,6,14.75,0,7.6,2.6,0.32,Graduate,0,0,0,0,0,0,0,0,0,0,0,0
2915,6,12,2,9,1,1,1,22,27,10,10,0,0,0,1,0,0,47,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0,0,0,1,0,0,0,1,0,0,0,1
2916,6,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,48,0,0,6,7,6,10.6666666666667,0,0,6,9,5,11.8,0,10.8,1.4,1.74,Enrolled,0,0,0,1,0,0,0,0,0,0,0,0
